Timestamp for sample frequency every 1 min,Temperature_Celsius,Relative_Humidity
2020-03-16 09:27:00,4.9,80.5
2020-03-16 09:28:00,5,80.7
2020-03-16 09:29:00,5,80.7
2020-03-16 09:30:00,5,80.9
2020-03-16 09:31:00,5,80.7
2020-03-16 09:32:00,5,80.7
2020-03-16 09:33:00,5,80.6
2020-03-16 09:34:00,5,80.3
2020-03-16 09:35:00,5,80.4
2020-03-16 09:36:00,5,80.4
2020-03-16 09:37:00,5,80.5
2020-03-16 09:38:00,5,80.6
2020-03-16 09:39:00,5,80.6
2020-03-16 09:40:00,5,80.9
2020-03-16 09:41:00,5,81
2020-03-16 09:42:00,5,80.8
2020-03-16 09:43:00,5,80.6
2020-03-16 09:44:00,5,80.8
2020-03-16 09:45:00,5,80.5
2020-03-16 09:46:00,5,80.6
2020-03-16 09:47:00,5.1,80.7
2020-03-16 09:48:00,5.1,80.6
2020-03-16 09:49:00,5.1,80.8
2020-03-16 09:50:00,5.1,80.7
2020-03-16 09:51:00,5.1,80.7
2020-03-16 09:52:00,5.1,80.8
2020-03-16 09:53:00,5.1,80.8
2020-03-16 09:54:00,5.1,80.8
2020-03-16 09:55:00,5.1,80.8
2020-03-16 09:56:00,5.2,80.6
2020-03-16 09:57:00,5.1,80.5
2020-03-16 09:58:00,5.1,80.6
2020-03-16 09:59:00,5.2,80.6
2020-03-16 10:00:00,5.2,80.6
2020-03-16 10:01:00,5.2,80.5
2020-03-16 10:02:00,5.1,80.4
2020-03-16 10:03:00,5.2,80.6
2020-03-16 10:04:00,5.2,80.8
2020-03-16 10:05:00,5.2,80.9
2020-03-16 10:06:00,5.2,80.5
2020-03-16 10:07:00,5.2,80.5
2020-03-16 10:08:00,5.2,80.5
2020-03-16 10:09:00,5.2,80.6
2020-03-16 10:10:00,5.2,80.6
2020-03-16 10:11:00,5.2,80.7
2020-03-16 10:12:00,5.2,80.6
2020-03-16 10:13:00,5.2,80.6
2020-03-16 10:14:00,5.2,80.7
2020-03-16 10:15:00,5.3,80.9
2020-03-16 10:16:00,5.3,81.1
2020-03-16 10:17:00,5.3,81.1
2020-03-16 10:18:00,5.3,80.9
2020-03-16 10:19:00,5.3,81.1
2020-03-16 10:20:00,5.3,80.9
2020-03-16 10:21:00,5.3,81.4
2020-03-16 10:22:00,5.4,81.4
2020-03-16 10:23:00,5.4,81
2020-03-16 10:24:00,5.4,80.7
2020-03-16 10:25:00,5.4,80.4
2020-03-16 10:26:00,5.4,80.7
2020-03-16 10:27:00,5.4,80.6
2020-03-16 10:28:00,5.4,80.5
2020-03-16 10:29:00,5.4,80.9
2020-03-16 10:30:00,5.5,80.9
2020-03-16 10:31:00,5.5,80.4
2020-03-16 10:32:00,5.5,80.4
2020-03-16 10:33:00,5.5,80.3
2020-03-16 10:34:00,5.5,80.5
2020-03-16 10:35:00,5.5,80.8
2020-03-16 10:36:00,5.6,81.1
2020-03-16 10:37:00,5.6,81.1
2020-03-16 10:38:00,5.6,80.8
2020-03-16 10:39:00,5.6,80.6
2020-03-16 10:40:00,5.6,80.4
2020-03-16 10:41:00,5.6,80.6
2020-03-16 10:42:00,5.6,80.4
2020-03-16 10:43:00,5.6,80.4
2020-03-16 10:44:00,5.7,80.5
2020-03-16 10:45:00,5.7,80.2
2020-03-16 10:46:00,5.7,80
2020-03-16 10:47:00,5.7,80.4
2020-03-16 10:48:00,5.7,80
2020-03-16 10:49:00,5.7,80.4
2020-03-16 10:50:00,5.8,80.8
2020-03-16 10:51:00,5.8,81.1
2020-03-16 10:52:00,5.8,81.5
2020-03-16 10:53:00,5.9,80.7
2020-03-16 10:54:00,5.9,80.8
2020-03-16 10:55:00,5.9,80.8
2020-03-16 10:56:00,5.9,80.5
2020-03-16 10:57:00,6,80.8
2020-03-16 10:58:00,6,79.9
2020-03-16 10:59:00,6,79.9
2020-03-16 11:00:00,6,79.9
2020-03-16 11:01:00,6,79.9
2020-03-16 11:02:00,6,80.1
2020-03-16 11:03:00,6,79.9
2020-03-16 11:04:00,6,79.9
2020-03-16 11:05:00,6.1,80
2020-03-16 11:06:00,6.1,80
2020-03-16 11:07:00,6.2,79.8
2020-03-16 11:08:00,6.2,79.7
2020-03-16 11:09:00,6.2,79.7
2020-03-16 11:10:00,6.2,79.5
2020-03-16 11:11:00,6.2,79.3
2020-03-16 11:12:00,6.2,79.3
2020-03-16 11:13:00,6.3,79.4
2020-03-16 11:14:00,6.3,79.7
2020-03-16 11:15:00,6.3,79.6
2020-03-16 11:16:00,6.3,79.4
2020-03-16 11:17:00,6.4,79.3
2020-03-16 11:18:00,6.4,80
2020-03-16 11:19:00,6.5,79.7
2020-03-16 11:20:00,6.5,79.3
2020-03-16 11:21:00,6.5,78.8
2020-03-16 11:22:00,6.4,78.4
2020-03-16 11:23:00,6.4,78.3
2020-03-16 11:24:00,6.4,78.5
2020-03-16 11:25:00,6.5,79.1
2020-03-16 11:26:00,6.5,78.8
2020-03-16 11:27:00,6.5,78.5
2020-03-16 11:28:00,6.5,78.2
2020-03-16 11:29:00,6.6,78.2
2020-03-16 11:30:00,6.6,78.3
2020-03-16 11:31:00,6.6,78.4
2020-03-16 11:32:00,6.6,78.8
2020-03-16 11:33:00,6.7,78.4
2020-03-16 11:34:00,6.7,78.1
2020-03-16 11:35:00,6.7,78.1
2020-03-16 11:36:00,6.8,77.7
2020-03-16 11:37:00,6.8,77.8
2020-03-16 11:38:00,6.8,77.5
2020-03-16 11:39:00,6.8,77.1
2020-03-16 11:40:00,6.8,77.2
2020-03-16 11:41:00,6.8,77.6
2020-03-16 11:42:00,6.8,77.4
2020-03-16 11:43:00,6.9,77.7
2020-03-16 11:44:00,6.9,77.1
2020-03-16 11:45:00,6.9,77.5
2020-03-16 11:46:00,7,78.1
2020-03-16 11:47:00,7,77.8
2020-03-16 11:48:00,7,76.2
2020-03-16 11:49:00,7,76.5
2020-03-16 11:50:00,7,76.5
2020-03-16 11:51:00,7.1,76.7
2020-03-16 11:52:00,7.1,76.4
2020-03-16 11:53:00,7.1,75.2
2020-03-16 11:54:00,7.1,75.6
2020-03-16 11:55:00,7.1,75.9
2020-03-16 11:56:00,7.1,75.4
2020-03-16 11:57:00,7.1,76
2020-03-16 11:58:00,7.1,75.4
2020-03-16 11:59:00,7.1,74.7
2020-03-16 12:00:00,7.1,74.5
2020-03-16 12:01:00,7.1,74.2
2020-03-16 12:02:00,7.2,74.7
2020-03-16 12:03:00,7.2,74.5
2020-03-16 12:04:00,7.2,74.6
2020-03-16 12:05:00,7.3,73.6
2020-03-16 12:06:00,7.2,74.1
2020-03-16 12:07:00,7.2,72.7
2020-03-16 12:08:00,7.2,73.4
2020-03-16 12:09:00,7.2,73.4
2020-03-16 12:10:00,7.2,73.5
2020-03-16 12:11:00,7.2,73.3
2020-03-16 12:12:00,7.2,72.8
2020-03-16 12:13:00,7.3,73
2020-03-16 12:14:00,7.3,73.8
2020-03-16 12:15:00,7.3,74.4
2020-03-16 12:16:00,7.4,74.4
2020-03-16 12:17:00,7.5,74.6
2020-03-16 12:18:00,7.5,74.3
2020-03-16 12:19:00,7.5,74.1
2020-03-16 12:20:00,7.5,73.5
2020-03-16 12:21:00,7.6,73.6
2020-03-16 12:22:00,7.6,72.6
2020-03-16 12:23:00,7.6,72.8
2020-03-16 12:24:00,7.6,73.3
2020-03-16 12:25:00,7.6,72.9
2020-03-16 12:26:00,7.6,72.9
2020-03-16 12:27:00,7.6,72.4
2020-03-16 12:28:00,7.6,72
2020-03-16 12:29:00,7.6,71.6
2020-03-16 12:30:00,7.6,72.2
2020-03-16 12:31:00,7.7,71.5
2020-03-16 12:32:00,7.7,72
2020-03-16 12:33:00,7.7,72.2
2020-03-16 12:34:00,7.7,71.8
2020-03-16 12:35:00,7.7,71.6
2020-03-16 12:36:00,7.7,71.6
2020-03-16 12:37:00,7.7,70.8
2020-03-16 12:38:00,7.7,70
2020-03-16 12:39:00,7.7,71
2020-03-16 12:40:00,7.7,69.9
2020-03-16 12:41:00,7.7,71.2
2020-03-16 12:42:00,7.7,71.4
2020-03-16 12:43:00,7.7,72.6
2020-03-16 12:44:00,7.8,71.6
2020-03-16 12:45:00,7.8,71.8
2020-03-16 12:46:00,7.8,70.6
2020-03-16 12:47:00,7.8,71.1
2020-03-16 12:48:00,7.8,71.3
2020-03-16 12:49:00,7.8,71.6
2020-03-16 12:50:00,7.9,72.2
2020-03-16 12:51:00,7.9,71.8
2020-03-16 12:52:00,7.9,72.1
2020-03-16 12:53:00,7.9,71.6
2020-03-16 12:54:00,7.9,71.1
2020-03-16 12:55:00,7.9,70.3
2020-03-16 12:56:00,7.9,70.5
2020-03-16 12:57:00,7.9,71.3
2020-03-16 12:58:00,8,70.2
2020-03-16 12:59:00,8,70.6
2020-03-16 13:00:00,8,70
2020-03-16 13:01:00,8,69.1
2020-03-16 13:02:00,7.9,69
2020-03-16 13:03:00,8,68.9
2020-03-16 13:04:00,7.9,69.5
2020-03-16 13:05:00,8,69
2020-03-16 13:06:00,8,69.9
2020-03-16 13:07:00,8,70.2
2020-03-16 13:08:00,8.1,70
2020-03-16 13:09:00,8.1,69.2
2020-03-16 13:10:00,8.1,69.4
2020-03-16 13:11:00,8.1,69.9
2020-03-16 13:12:00,8.2,69.2
2020-03-16 13:13:00,8.2,68.5
2020-03-16 13:14:00,8.1,69.3
2020-03-16 13:15:00,8.2,69.3
2020-03-16 13:16:00,8.2,68.9
2020-03-16 13:17:00,8.2,69.1
2020-03-16 13:18:00,8.2,69.6
2020-03-16 13:19:00,8.2,68.6
2020-03-16 13:20:00,8.2,67.6
2020-03-16 13:21:00,8.2,68.3
2020-03-16 13:22:00,8.1,68.1
2020-03-16 13:23:00,8.1,68.2
2020-03-16 13:24:00,8.1,68.6
2020-03-16 13:25:00,8.1,67.9
2020-03-16 13:26:00,8.2,68.2
2020-03-16 13:27:00,8.2,68.4
2020-03-16 13:28:00,8.2,68.2
2020-03-16 13:29:00,8.2,68.4
2020-03-16 13:30:00,8.3,69.1
2020-03-16 13:31:00,8.3,68.7
2020-03-16 13:32:00,8.3,68.6
2020-03-16 13:33:00,8.4,68
2020-03-16 13:34:00,8.4,67.9
2020-03-16 13:35:00,8.4,67.7
2020-03-16 13:36:00,8.4,67
2020-03-16 13:37:00,8.4,67.9
2020-03-16 13:38:00,8.5,67.8
2020-03-16 13:39:00,8.5,68.4
2020-03-16 13:40:00,8.6,68.7
2020-03-16 13:41:00,8.6,67.4
2020-03-16 13:42:00,8.7,68.5
2020-03-16 13:43:00,8.7,68.5
2020-03-16 13:44:00,8.8,67.6
2020-03-16 13:45:00,8.7,67.4
2020-03-16 13:46:00,8.8,67.4
2020-03-16 13:47:00,8.8,66.9
2020-03-16 13:48:00,8.8,67.5
2020-03-16 13:49:00,8.8,66.3
2020-03-16 13:50:00,8.8,67.1
2020-03-16 13:51:00,8.8,67
2020-03-16 13:52:00,8.8,67.1
2020-03-16 13:53:00,8.8,66.1
2020-03-16 13:54:00,8.8,65.3
2020-03-16 13:55:00,8.8,66.7
2020-03-16 13:56:00,8.8,66.3
2020-03-16 13:57:00,8.8,65.7
2020-03-16 13:58:00,8.8,66.7
2020-03-16 13:59:00,8.8,67.3
2020-03-16 14:00:00,8.8,66.6
2020-03-16 14:01:00,8.8,66.5
2020-03-16 14:02:00,8.8,65.7
2020-03-16 14:03:00,8.8,65.8
2020-03-16 14:04:00,8.7,65.5
2020-03-16 14:05:00,8.7,65.8
2020-03-16 14:06:00,8.8,66.4
2020-03-16 14:07:00,8.8,66.3
2020-03-16 14:08:00,8.8,66.2
2020-03-16 14:09:00,8.8,65.5
2020-03-16 14:10:00,8.8,65.4
2020-03-16 14:11:00,8.8,66.4
2020-03-16 14:12:00,8.8,65.9
2020-03-16 14:13:00,8.8,65.8
2020-03-16 14:14:00,8.8,66.1
2020-03-16 14:15:00,8.8,65.6
2020-03-16 14:16:00,8.9,66.3
2020-03-16 14:17:00,8.9,65.9
2020-03-16 14:18:00,9,66.1
2020-03-16 14:19:00,9,66.6
2020-03-16 14:20:00,9,65.5
2020-03-16 14:21:00,9,65.3
2020-03-16 14:22:00,9,65.4
2020-03-16 14:23:00,9,65.5
2020-03-16 14:24:00,9,65.8
2020-03-16 14:25:00,9,66.3
2020-03-16 14:26:00,9,66
2020-03-16 14:27:00,9,65.9
2020-03-16 14:28:00,9,66
2020-03-16 14:29:00,9.1,65.4
2020-03-16 14:30:00,9,65.9
2020-03-16 14:31:00,9,66.1
2020-03-16 14:32:00,9.1,65.4
2020-03-16 14:33:00,9,65.8
2020-03-16 14:34:00,9,65.7
2020-03-16 14:35:00,9,66.2
2020-03-16 14:36:00,9,65.5
2020-03-16 14:37:00,9.1,66.7
2020-03-16 14:38:00,9.1,66.5
2020-03-16 14:39:00,9.2,67
2020-03-16 14:40:00,9.2,67.1
2020-03-16 14:41:00,9.3,66.3
2020-03-16 14:42:00,9.3,66.6
2020-03-16 14:43:00,9.3,66.3
2020-03-16 14:44:00,9.3,65.9
2020-03-16 14:45:00,9.3,65.6
2020-03-16 14:46:00,9.3,66.2
2020-03-16 14:47:00,9.3,65.9
2020-03-16 14:48:00,9.3,65.7
2020-03-16 14:49:00,9.3,65.8
2020-03-16 14:50:00,9.3,65.6
2020-03-16 14:51:00,9.3,65.5
2020-03-16 14:52:00,9.3,65.3
2020-03-16 14:53:00,9.3,64.3
2020-03-16 14:54:00,9.3,65
2020-03-16 14:55:00,9.3,65
2020-03-16 14:56:00,9.4,65.5
2020-03-16 14:57:00,9.4,65.7
2020-03-16 14:58:00,9.4,65.3
2020-03-16 14:59:00,9.5,65.5
2020-03-16 15:00:00,9.5,64.8
2020-03-16 15:01:00,9.5,65.6
2020-03-16 15:02:00,9.5,64.3
2020-03-16 15:03:00,9.5,64.7
2020-03-16 15:04:00,9.4,64.1
2020-03-16 15:05:00,9.4,64.3
2020-03-16 15:06:00,9.5,64.5
2020-03-16 15:07:00,9.5,64.7
2020-03-16 15:08:00,9.5,65.5
2020-03-16 15:09:00,9.5,65
2020-03-16 15:10:00,9.6,66.2
2020-03-16 15:11:00,9.6,65.5
2020-03-16 15:12:00,9.7,66.3
2020-03-16 15:13:00,9.7,65.2
2020-03-16 15:14:00,9.7,64.4
2020-03-16 15:15:00,9.7,63.9
2020-03-16 15:16:00,9.6,63.1
2020-03-16 15:17:00,9.6,63.9
2020-03-16 15:18:00,9.6,64
2020-03-16 15:19:00,9.6,63.9
2020-03-16 15:20:00,9.6,64.1
2020-03-16 15:21:00,9.6,63.8
2020-03-16 15:22:00,9.6,64.6
2020-03-16 15:23:00,9.6,64.4
2020-03-16 15:24:00,9.6,64
2020-03-16 15:25:00,9.6,64.5
2020-03-16 15:26:00,9.6,64.1
2020-03-16 15:27:00,9.6,64.4
2020-03-16 15:28:00,9.7,64.7
2020-03-16 15:29:00,9.6,63.1
2020-03-16 15:30:00,9.6,62.9
2020-03-16 15:31:00,9.6,63
2020-03-16 15:32:00,9.5,63.7
2020-03-16 15:33:00,9.6,63.6
2020-03-16 15:34:00,9.5,63.4
2020-03-16 15:35:00,9.5,64
2020-03-16 15:36:00,9.5,63.2
2020-03-16 15:37:00,9.5,63.3
2020-03-16 15:38:00,9.5,63.4
2020-03-16 15:39:00,9.5,63.2
2020-03-16 15:40:00,9.5,63.4
2020-03-16 15:41:00,9.5,63.6
2020-03-16 15:42:00,9.4,63.2
2020-03-16 15:43:00,9.4,62.8
2020-03-16 15:44:00,9.4,63
2020-03-16 15:45:00,9.4,63.7
2020-03-16 15:46:00,9.3,63.2
2020-03-16 15:47:00,9.3,63
2020-03-16 15:48:00,9.3,63.1
2020-03-16 15:49:00,9.3,63.1
2020-03-16 15:50:00,9.3,63
2020-03-16 15:51:00,9.4,63.1
2020-03-16 15:52:00,9.4,63.7
2020-03-16 15:53:00,9.4,63.9
2020-03-16 15:54:00,9.5,64.3
2020-03-16 15:55:00,9.5,64
2020-03-16 15:56:00,9.5,64.4
2020-03-16 15:57:00,9.5,63.1
2020-03-16 15:58:00,9.5,63.5
2020-03-16 15:59:00,9.5,63.8
2020-03-16 16:00:00,9.5,64.5
2020-03-16 16:01:00,9.6,64.7
2020-03-16 16:02:00,9.6,65
2020-03-16 16:03:00,9.6,63.9
2020-03-16 16:04:00,9.6,64.2
2020-03-16 16:05:00,9.6,64.1
2020-03-16 16:06:00,9.6,64
2020-03-16 16:07:00,9.6,63.4
2020-03-16 16:08:00,9.7,64.2
2020-03-16 16:09:00,9.7,64.1
2020-03-16 16:10:00,9.7,63.9
2020-03-16 16:11:00,9.7,64
2020-03-16 16:12:00,9.7,64.3
2020-03-16 16:13:00,9.7,64.2
2020-03-16 16:14:00,9.7,64.6
2020-03-16 16:15:00,9.8,64
2020-03-16 16:16:00,9.8,64
2020-03-16 16:17:00,9.8,63.6
2020-03-16 16:18:00,9.8,63.3
2020-03-16 16:19:00,9.8,63.3
2020-03-16 16:20:00,9.8,63.4
2020-03-16 16:21:00,9.9,63
2020-03-16 16:22:00,9.9,63.5
2020-03-16 16:23:00,10,64.2
2020-03-16 16:24:00,10,63.3
2020-03-16 16:25:00,10,63.5
2020-03-16 16:26:00,10,62.8
2020-03-16 16:27:00,10,62.8
2020-03-16 16:28:00,10,62.6
2020-03-16 16:29:00,10,63.1
2020-03-16 16:30:00,10,63.4
2020-03-16 16:31:00,10,63.1
2020-03-16 16:32:00,10,63.5
2020-03-16 16:33:00,10.1,63.1
2020-03-16 16:34:00,10.1,63
2020-03-16 16:35:00,10.1,63.3
2020-03-16 16:36:00,10.1,62.9
2020-03-16 16:37:00,10.1,62.8
2020-03-16 16:38:00,10.1,62.7
2020-03-16 16:39:00,10,62.7
2020-03-16 16:40:00,10,61.5
2020-03-16 16:41:00,10,62.2
2020-03-16 16:42:00,10,62.3
2020-03-16 16:43:00,9.9,62.6
2020-03-16 16:44:00,9.9,61.6
2020-03-16 16:45:00,9.9,62.2
2020-03-16 16:46:00,9.9,62.2
2020-03-16 16:47:00,9.8,62.6
2020-03-16 16:48:00,9.9,62.5
2020-03-16 16:49:00,9.8,62.3
2020-03-16 16:50:00,9.8,62.9
2020-03-16 16:51:00,9.9,62.6
2020-03-16 16:52:00,9.8,62.5
2020-03-16 16:53:00,9.8,62.2
2020-03-16 16:54:00,9.8,61.6
2020-03-16 16:55:00,9.8,61.8
2020-03-16 16:56:00,9.8,62.1
2020-03-16 16:57:00,9.8,61.6
2020-03-16 16:58:00,9.8,61.4
2020-03-16 16:59:00,9.8,61.6
2020-03-16 17:00:00,9.8,61.5
2020-03-16 17:01:00,9.8,62
2020-03-16 17:02:00,9.8,62.1
2020-03-16 17:03:00,9.8,62.2
2020-03-16 17:04:00,9.8,62.5
2020-03-16 17:05:00,9.8,62.4
2020-03-16 17:06:00,9.8,61.8
2020-03-16 17:07:00,9.8,62.3
2020-03-16 17:08:00,9.8,62.5
2020-03-16 17:09:00,9.8,62.3
2020-03-16 17:10:00,9.8,62.6
2020-03-16 17:11:00,9.8,62.2
2020-03-16 17:12:00,9.8,62.3
2020-03-16 17:13:00,9.8,62.2
2020-03-16 17:14:00,9.8,61.8
2020-03-16 17:15:00,9.8,61.8
2020-03-16 17:16:00,9.8,62
2020-03-16 17:17:00,9.8,61.9
2020-03-16 17:18:00,9.8,62.2
2020-03-16 17:19:00,9.8,62.3
2020-03-16 17:20:00,9.8,62.4
2020-03-16 17:21:00,9.9,62.7
2020-03-16 17:22:00,9.9,62.8
2020-03-16 17:23:00,9.9,62.9
2020-03-16 17:24:00,9.9,63.1
2020-03-16 17:25:00,9.9,62.8
2020-03-16 17:26:00,9.9,63.1
2020-03-16 17:27:00,9.9,62.9
2020-03-16 17:28:00,9.9,62.7
2020-03-16 17:29:00,9.9,62.1
2020-03-16 17:30:00,9.9,62.3
2020-03-16 17:31:00,9.9,61.9
2020-03-16 17:32:00,9.9,62.2
2020-03-16 17:33:00,9.9,62.3
2020-03-16 17:34:00,9.9,62.8
2020-03-16 17:35:00,9.9,62.5
2020-03-16 17:36:00,9.9,61.9
2020-03-16 17:37:00,9.9,61.4
2020-03-16 17:38:00,9.8,61.2
2020-03-16 17:39:00,9.8,61.4
2020-03-16 17:40:00,9.8,61.7
2020-03-16 17:41:00,9.9,62
2020-03-16 17:42:00,9.9,61.6
2020-03-16 17:43:00,9.8,61.8
2020-03-16 17:44:00,9.8,62
2020-03-16 17:45:00,9.8,62
2020-03-16 17:46:00,9.8,62.2
2020-03-16 17:47:00,9.8,62.2
2020-03-16 17:48:00,9.8,62.3
2020-03-16 17:49:00,9.9,63
2020-03-16 17:50:00,9.8,63
2020-03-16 17:51:00,9.9,62.8
2020-03-16 17:52:00,9.8,63.1
2020-03-16 17:53:00,9.8,63.2
2020-03-16 17:54:00,9.8,62.9
2020-03-16 17:55:00,9.8,62.9
2020-03-16 17:56:00,9.8,62.6
2020-03-16 17:57:00,9.8,62.9
2020-03-16 17:58:00,9.8,62.8
2020-03-16 17:59:00,9.8,62.5
2020-03-16 18:00:00,9.8,62.3
2020-03-16 18:01:00,9.8,62
2020-03-16 18:02:00,9.8,61.5
2020-03-16 18:03:00,9.8,62.1
2020-03-16 18:04:00,9.8,61.8
2020-03-16 18:05:00,9.8,62.1
2020-03-16 18:06:00,9.7,62
2020-03-16 18:07:00,9.7,61.8
2020-03-16 18:08:00,9.7,61.5
2020-03-16 18:09:00,9.7,61.6
2020-03-16 18:10:00,9.7,62.1
2020-03-16 18:11:00,9.7,61.9
2020-03-16 18:12:00,9.7,61.4
2020-03-16 18:13:00,9.7,61.8
2020-03-16 18:14:00,9.7,61.5
2020-03-16 18:15:00,9.6,61.5
2020-03-16 18:16:00,9.6,61.9
2020-03-16 18:17:00,9.6,62
2020-03-16 18:18:00,9.6,62.2
2020-03-16 18:19:00,9.6,62.1
2020-03-16 18:20:00,9.6,62.3
2020-03-16 18:21:00,9.6,62.1
2020-03-16 18:22:00,9.6,62.5
2020-03-16 18:23:00,9.6,62.4
2020-03-16 18:24:00,9.6,62.4
2020-03-16 18:25:00,9.6,62.2
2020-03-16 18:26:00,9.6,61.7
2020-03-16 18:27:00,9.6,61.8
2020-03-16 18:28:00,9.6,62
2020-03-16 18:29:00,9.6,62
2020-03-16 18:30:00,9.6,62.3
2020-03-16 18:31:00,9.6,62.5
2020-03-16 18:32:00,9.6,62.4
2020-03-16 18:33:00,9.6,62.5
2020-03-16 18:34:00,9.6,62.6
2020-03-16 18:35:00,9.6,62.9
2020-03-16 18:36:00,9.6,62.7
2020-03-16 18:37:00,9.6,62.8
2020-03-16 18:38:00,9.6,62.9
2020-03-16 18:39:00,9.6,63
2020-03-16 18:40:00,9.6,62.9
2020-03-16 18:41:00,9.5,63.2
2020-03-16 18:42:00,9.5,62.9
2020-03-16 18:43:00,9.5,63
2020-03-16 18:44:00,9.5,63.1
2020-03-16 18:45:00,9.5,62.8
2020-03-16 18:46:00,9.5,63.1
2020-03-16 18:47:00,9.5,62.8
2020-03-16 18:48:00,9.5,62.8
2020-03-16 18:49:00,9.5,62.8
2020-03-16 18:50:00,9.5,62.8
2020-03-16 18:51:00,9.5,62.9
2020-03-16 18:52:00,9.5,62.9
2020-03-16 18:53:00,9.5,63
2020-03-16 18:54:00,9.5,63.2
2020-03-16 18:55:00,9.4,63.4
2020-03-16 18:56:00,9.5,63.5
2020-03-16 18:57:00,9.4,63.5
2020-03-16 18:58:00,9.4,63.5
2020-03-16 18:59:00,9.4,63.6
2020-03-16 19:00:00,9.4,63.5
2020-03-16 19:01:00,9.4,63.4
2020-03-16 19:02:00,9.4,63.6
2020-03-16 19:03:00,9.4,63.7
2020-03-16 19:04:00,9.4,63.6
2020-03-16 19:05:00,9.4,63.6
2020-03-16 19:06:00,9.4,63.7
2020-03-16 19:07:00,9.4,63.9
2020-03-16 19:08:00,9.4,63.9
2020-03-16 19:09:00,9.4,63.8
2020-03-16 19:10:00,9.4,63.8
2020-03-16 19:11:00,9.4,63.8
2020-03-16 19:12:00,9.4,64
2020-03-16 19:13:00,9.4,64
2020-03-16 19:14:00,9.4,64.1
2020-03-16 19:15:00,9.4,64.2
2020-03-16 19:16:00,9.4,64.2
2020-03-16 19:17:00,9.4,64.1
2020-03-16 19:18:00,9.4,64.3
2020-03-16 19:19:00,9.3,64.2
2020-03-16 19:20:00,9.3,64.1
2020-03-16 19:21:00,9.3,64.2
